InventoryID,ProductValue,RestockQuantity,CurrentQuantity,Date,ProductID,SupplierID
02534,30,0,-3,2024/02/01,00212,00081
02535,30,0,40,2024/03/01,00212,00081
02536,70,12,52,2024/04/01,00212,00081
02537,80,0,42,2024/05/01,00212,00081
02538,30,0,42,2024/06/01,00212,00081
02539,100,0,42,2024/07/01,00212,00081
02540,80,7,39,2024/08/01,00212,00081
02541,40,0,96,2024/09/01,00212,00081
02542,40,4,95,2024/10/01,00212,00081
02543,30,6,73,2024/11/01,00212,00081
02544,90,0,79,2024/12/01,00212,00081
02545,30,1,1,2024/01/01,00213,00092
02546,30,0,0,2024/02/01,00213,00092
02547,50,0,50,2024/03/01,00213,00092
02548,60,0,50,2024/04/01,00213,00092
02549,30,9,47,2024/05/01,00213,00092
02550,40,0,50,2024/06/01,00213,00092
02551,90,0,50,2024/07/01,00213,00092
02552,90,0,50,2024/08/01,00213,00092
02553,50,10,110,2024/09/01,00213,00092
02554,50,5,106,2024/10/01,00213,00092
02555,40,2,92,2024/11/01,00213,00092
02556,60,4,98,2024/12/01,00213,00092
02557,70,0,0,2024/01/01,00214,00011
02558,60,0,0,2024/02/01,00214,00011
02559,30,0,50,2024/03/01,00214,00011
02560,90,0,45,2024/04/01,00214,00011
02561,80,0,45,2024/05/01,00214,00011
02562,30,4,49,2024/06/01,00214,00011
02563,60,0,41,2024/07/01,00214,00011
02564,30,0,41,2024/08/01,00214,00011
02565,80,8,99,2024/09/01,00214,00011
02566,100,0,85,2024/10/01,00214,00011
02567,70,0,85,2024/11/01,00214,00011
02568,60,0,85,2024/12/01,00214,00011
02569,60,0,0,2024/01/01,00215,00090
02570,80,0,0,2024/02/01,00215,00090
02571,80,0,50,2024/03/01,00215,00090
02572,100,7,57,2024/04/01,00215,00090
02573,60,6,59,2024/05/01,00215,00090
02574,90,0,56,2024/06/01,00215,00090
02575,40,2,58,2024/07/01,00215,00090
02576,90,0,51,2024/08/01,00215,00090
02577,70,14,93,2024/09/01,00215,00090
02578,70,4,84,2024/10/01,00215,00090
02579,50,4,73,2024/11/01,00215,00090
02580,40,1,68,2024/12/01,00215,00090
02581,60,3,3,2024/01/01,00216,00048
02582,80,5,-1,2024/02/01,00216,00048
02583,60,0,141,2024/03/01,00216,00048
02584,90,2,138,2024/04/01,00216,00048
02585,90,0,135,2024/05/01,00216,00048
02586,100,0,135,2024/06/01,00216,00048
02587,80,5,132,2024/07/01,00216,00048
02588,60,1,138,2024/08/01,00216,00048
02589,40,0,281,2024/09/01,00216,00048
02590,80,2,283,2024/10/01,00216,00048
02591,40,8,277,2024/11/01,00216,00048
02592,60,5,264,2024/12/01,00216,00048
02593,50,0,0,2024/01/01,00217,00055
02594,90,0,0,2024/02/01,00217,00055
02595,100,4,247,2024/03/01,00217,00055
02596,50,0,251,2024/04/01,00217,00055
02597,90,2,253,2024/05/01,00217,00055
02598,70,0,247,2024/06/01,00217,00055
02599,90,0,247,2024/07/01,00217,00055
02600,50,0,247,2024/08/01,00217,00055
02601,50,0,497,2024/09/01,00217,00055
02602,80,2,499,2024/10/01,00217,00055
02603,100,1,496,2024/11/01,00217,00055
02604,60,3,495,2024/12/01,00217,00055
02605,60,9,9,2024/01/01,00218,00045
02606,100,0,7,2024/02/01,00218,00045
02607,100,0,155,2024/03/01,00218,00045
02608,90,1,156,2024/04/01,00218,00045
02609,30,15,163,2024/05/01,00218,00045
02610,70,2,160,2024/06/01,00218,00045
02611,40,0,155,2024/07/01,00218,00045
02612,40,0,155,2024/08/01,00218,00045
02613,50,2,307,2024/09/01,00218,00045
02614,90,5,308,2024/10/01,00218,00045
02615,30,8,293,2024/11/01,00218,00045
02616,90,0,292,2024/12/01,00218,00045
02617,30,2,2,2024/01/01,00219,00034
02618,70,6,-13,2024/02/01,00219,00034
02619,60,1,244,2024/03/01,00219,00034
02620,40,4,234,2024/04/01,00219,00034
02621,60,1,239,2024/05/01,00219,00034
02622,50,1,236,2024/06/01,00219,00034
02623,40,1,231,2024/07/01,00219,00034
02624,70,10,234,2024/08/01,00219,00034
02625,100,6,488,2024/09/01,00219,00034
02626,80,0,485,2024/10/01,00219,00034
02627,80,0,485,2024/11/01,00219,00034
02628,40,9,480,2024/12/01,00219,00034
02629,80,0,0,2024/01/01,00220,00049
02630,30,0,0,2024/02/01,00220,00049
02631,80,7,57,2024/03/01,00220,00049
02632,30,3,57,2024/04/01,00220,00049
02633,100,0,47,2024/05/01,00220,00049
02634,100,2,49,2024/06/01,00220,00049
02635,40,0,47,2024/07/01,00220,00049
02636,70,0,34,2024/08/01,00220,00049
02637,100,5,81,2024/09/01,00220,00049
02638,100,1,87,2024/10/01,00220,00049
02639,70,1,71,2024/11/01,00220,00049
02640,90,0,61,2024/12/01,00220,00049
02641,80,2,2,2024/01/01,00221,00088
02642,30,6,-2,2024/02/01,00221,00088
02643,40,0,42,2024/03/01,00221,00088
02644,40,0,42,2024/04/01,00221,00088
02645,40,0,42,2024/05/01,00221,00088
02646,70,3,45,2024/06/01,00221,00088
02647,80,5,28,2024/07/01,00221,00088
02648,90,1,28,2024/08/01,00221,00088
02649,40,0,75,2024/09/01,00221,00088
02650,90,1,76,2024/10/01,00221,00088
02651,80,7,59,2024/11/01,00221,00088
02652,90,4,60,2024/12/01,00221,00088
02653,40,11,11,2024/01/01,00222,00052
02654,90,0,-1,2024/02/01,00222,00052
02655,30,0,249,2024/03/01,00222,00052
02656,50,0,236,2024/04/01,00222,00052
02657,50,6,242,2024/05/01,00222,00052
02658,80,6,242,2024/06/01,00222,00052
02659,30,0,240,2024/07/01,00222,00052
02660,90,0,240,2024/08/01,00222,00052
02661,100,6,496,2024/09/01,00222,00052
02662,90,2,481,2024/10/01,00222,00052
02663,60,1,484,2024/11/01,00222,00052
02664,80,4,473,2024/12/01,00222,00052
02665,90,0,0,2024/01/01,00223,00039
02666,40,0,0,2024/02/01,00223,00039
02667,50,2,52,2024/03/01,00223,00039
02668,80,6,43,2024/04/01,00223,00039
02669,60,1,50,2024/05/01,00223,00039
02670,30,0,47,2024/06/01,00223,00039
02671,100,7,40,2024/07/01,00223,00039
02672,70,6,42,2024/08/01,00223,00039
02673,30,1,79,2024/09/01,00223,00039
02674,90,0,70,2024/10/01,00223,00039
02675,30,0,70,2024/11/01,00223,00039
02676,30,1,61,2024/12/01,00223,00039
02677,60,0,0,2024/01/01,00224,00027
02678,90,0,0,2024/02/01,00224,00027
02679,100,0,150,2024/03/01,00224,00027
02680,30,0,150,2024/04/01,00224,00027
02681,100,0,150,2024/05/01,00224,00027
02682,50,0,150,2024/06/01,00224,00027
02683,50,11,152,2024/07/01,00224,00027
02684,70,2,157,2024/08/01,00224,00027
02685,100,0,304,2024/09/01,00224,00027
02686,90,0,304,2024/10/01,00224,00027
02687,60,9,313,2024/11/01,00224,00027
02688,60,4,301,2024/12/01,00224,00027
02689,40,0,0,2024/01/01,00225,00071
02690,50,0,0,2024/02/01,00225,00071
02691,30,1,44,2024/03/01,00225,00071
02692,70,0,45,2024/04/01,00225,00071
02693,90,0,45,2024/05/01,00225,00071
02694,30,0,45,2024/06/01,00225,00071
02695,100,0,45,2024/07/01,00225,00071
02696,50,2,41,2024/08/01,00225,00071
02697,100,0,93,2024/09/01,00225,00071
02698,100,0,93,2024/10/01,00225,00071
02699,70,0,93,2024/11/01,00225,00071
02700,70,0,93,2024/12/01,00225,00071
02701,100,0,0,2024/01/01,00226,00059
02702,90,15,-1,2024/02/01,00226,00059
02703,80,0,253,2024/03/01,00226,00059
02704,60,11,264,2024/04/01,00226,00059
02705,30,2,258,2024/05/01,00226,00059
02706,90,0,253,2024/06/01,00226,00059
02707,90,0,253,2024/07/01,00226,00059
02708,30,0,253,2024/08/01,00226,00059
02709,100,0,503,2024/09/01,00226,00059
02710,80,2,505,2024/10/01,00226,00059
02711,30,0,485,2024/11/01,00226,00059
02712,50,1,486,2024/12/01,00226,00059
02713,50,4,4,2024/01/01,00227,00075
02714,90,0,-9,2024/02/01,00227,00075
02715,60,0,41,2024/03/01,00227,00075
02716,40,1,42,2024/04/01,00227,00075
02717,50,6,31,2024/05/01,00227,00075
02718,60,3,26,2024/06/01,00227,00075
02719,70,0,20,2024/07/01,00227,00075
02720,60,0,7,2024/08/01,00227,00075
02721,40,3,60,2024/09/01,00227,00075
02722,50,0,59,2024/10/01,00227,00075
02723,50,2,49,2024/11/01,00227,00075
02724,70,9,48,2024/12/01,00227,00075
02725,90,0,0,2024/01/01,00228,00013
02726,40,0,0,2024/02/01,00228,00013
02727,90,0,50,2024/03/01,00228,00013
02728,30,5,36,2024/04/01,00228,00013
02729,40,1,37,2024/05/01,00228,00013
02730,60,5,43,2024/06/01,00228,00013
02731,30,2,41,2024/07/01,00228,00013
02732,90,0,39,2024/08/01,00228,00013
02733,40,1,86,2024/09/01,00228,00013
02734,70,2,74,2024/10/01,00228,00013
02735,60,6,68,2024/11/01,00228,00013
02736,30,8,48,2024/12/01,00228,00013
02737,80,0,0,2024/01/01,00229,00014
02738,80,3,3,2024/02/01,00229,00014
02739,30,0,49,2024/03/01,00229,00014
02740,80,5,49,2024/04/01,00229,00014
02741,50,1,40,2024/05/01,00229,00014
02742,40,0,36,2024/06/01,00229,00014
02743,50,0,36,2024/07/01,00229,00014
02744,50,0,36,2024/08/01,00229,00014
02745,50,0,86,2024/09/01,00229,00014
02746,70,0,86,2024/10/01,00229,00014
02747,80,0,86,2024/11/01,00229,00014
02748,90,0,86,2024/12/01,00229,00014
02749,70,3,3,2024/01/01,00230,00047
02750,100,5,-3,2024/02/01,00230,00047
02751,40,0,143,2024/03/01,00230,00047
02752,30,0,143,2024/04/01,00230,00047
02753,100,10,143,2024/05/01,00230,00047
02754,100,0,132,2024/06/01,00230,00047
02755,30,0,132,2024/07/01,00230,00047
02756,40,0,132,2024/08/01,00230,00047
02757,70,1,275,2024/09/01,00230,00047
02758,40,0,261,2024/10/01,00230,00047
02759,90,0,261,2024/11/01,00230,00047
02760,100,0,261,2024/12/01,00230,00047
02761,30,8,8,2024/01/01,00231,00018
02762,90,7,11,2024/02/01,00231,00018
02763,40,0,60,2024/03/01,00231,00018
02764,90,0,60,2024/04/01,00231,00018
02765,50,0,60,2024/05/01,00231,00018
02766,80,1,61,2024/06/01,00231,00018
02767,60,6,60,2024/07/01,00231,00018
02768,80,0,57,2024/08/01,00231,00018
02769,60,5,112,2024/09/01,00231,00018
02770,80,10,121,2024/10/01,00231,00018
02771,80,7,124,2024/11/01,00231,00018
02772,70,3,122,2024/12/01,00231,00018
02773,90,11,11,2024/01/01,00232,00043
02774,80,3,2,2024/02/01,00232,00043
02775,80,0,42,2024/03/01,00232,00043
02776,40,0,42,2024/04/01,00232,00043
02777,90,7,44,2024/05/01,00232,00043
02778,60,0,40,2024/06/01,00232,00043
02779,60,0,40,2024/07/01,00232,00043
02780,60,9,43,2024/08/01,00232,00043
02781,90,0,88,2024/09/01,00232,00043
02782,80,0,79,2024/10/01,00232,00043
02783,100,0,79,2024/11/01,00232,00043
02784,30,0,72,2024/12/01,00232,00043
02785,50,0,0,2024/01/01,00233,00062
02786,50,2,-9,2024/02/01,00233,00062
02787,100,0,143,2024/03/01,00233,00062
02788,100,1,144,2024/04/01,00233,00062
02789,30,0,139,2024/05/01,00233,00062
02790,60,5,144,2024/06/01,00233,00062
02791,50,21,133,2024/07/01,00233,00062
02792,100,0,127,2024/08/01,00233,00062
02793,60,0,277,2024/09/01,00233,00062
02794,100,2,265,2024/10/01,00233,00062
02795,40,1,258,2024/11/01,00233,00062
02796,60,4,253,2024/12/01,00233,00062
02797,60,0,0,2024/01/01,00234,00056
02798,40,0,0,2024/02/01,00234,00056
02799,90,0,23,2024/03/01,00234,00056
02800,100,8,16,2024/04/01,00234,00056
02801,40,2,4,2024/05/01,00234,00056
02802,50,3,4,2024/06/01,00234,00056
02803,80,4,-12,2024/07/01,00234,00056
02804,50,3,-27,2024/08/01,00234,00056
02805,30,0,26,2024/09/01,00234,00056
02806,100,15,41,2024/10/01,00234,00056
02807,80,3,36,2024/11/01,00234,00056
02808,70,0,20,2024/12/01,00234,00056
02809,100,0,0,2024/01/01,00235,00099
02810,50,0,0,2024/02/01,00235,00099
02811,30,0,250,2024/03/01,00235,00099
02812,50,0,250,2024/04/01,00235,00099
02813,90,5,245,2024/05/01,00235,00099
02814,40,0,250,2024/06/01,00235,00099
02815,40,2,245,2024/07/01,00235,00099
02816,30,2,233,2024/08/01,00235,00099
02817,40,0,485,2024/09/01,00235,00099
02818,30,2,480,2024/10/01,00235,00099
02819,90,0,482,2024/11/01,00235,00099
02820,40,3,476,2024/12/01,00235,00099
02821,100,0,0,2024/01/01,00236,00009
02822,100,4,4,2024/02/01,00236,00009
02823,30,2,39,2024/03/01,00236,00009
02824,80,0,19,2024/04/01,00236,00009
02825,60,4,23,2024/05/01,00236,00009
02826,100,0,20,2024/06/01,00236,00009
02827,40,0,15,2024/07/01,00236,00009
02828,80,3,12,2024/08/01,00236,00009
02829,50,13,67,2024/09/01,00236,00009
02830,40,0,69,2024/10/01,00236,00009
02831,30,6,62,2024/11/01,00236,00009
02832,90,0,68,2024/12/01,00236,00009
02833,60,6,6,2024/01/01,00237,00001
02834,90,0,0,2024/02/01,00237,00001
02835,70,3,53,2024/03/01,00237,00001
02836,60,1,51,2024/04/01,00237,00001
02837,30,3,45,2024/05/01,00237,00001
02838,50,1,30,2024/06/01,00237,00001
02839,100,0,27,2024/07/01,00237,00001
02840,60,0,16,2024/08/01,00237,00001
02841,50,10,56,2024/09/01,00237,00001
02842,90,0,58,2024/10/01,00237,00001
02843,60,0,58,2024/11/01,00237,00001
02844,50,0,58,2024/12/01,00237,00001
02845,50,3,3,2024/01/01,00238,00024
02846,30,0,-5,2024/02/01,00238,00024
02847,50,4,143,2024/03/01,00238,00024
02848,30,7,128,2024/04/01,00238,00024
02849,60,0,116,2024/05/01,00238,00024
02850,60,0,116,2024/06/01,00238,00024
02851,100,0,116,2024/07/01,00238,00024
02852,40,2,111,2024/08/01,00238,00024
02853,100,0,249,2024/09/01,00238,00024
02854,60,3,236,2024/10/01,00238,00024
02855,50,0,233,2024/11/01,00238,00024
02856,100,0,233,2024/12/01,00238,00024
02857,50,1,1,2024/01/01,00239,00066
02858,90,3,-13,2024/02/01,00239,00066
02859,70,6,46,2024/03/01,00239,00066
02860,90,8,47,2024/04/01,00239,00066
02861,30,2,47,2024/05/01,00239,00066
02862,50,8,45,2024/06/01,00239,00066
02863,60,0,40,2024/07/01,00239,00066
02864,100,5,45,2024/08/01,00239,00066
02865,50,0,91,2024/09/01,00239,00066
02866,40,2,93,2024/10/01,00239,00066
02867,30,0,87,2024/11/01,00239,00066
02868,30,2,89,2024/12/01,00239,00066
02869,90,2,2,2024/01/01,00240,00051
02870,80,0,-2,2024/02/01,00240,00051
02871,50,12,260,2024/03/01,00240,00051
02872,50,0,243,2024/04/01,00240,00051
02873,100,0,243,2024/05/01,00240,00051
02874,80,6,249,2024/06/01,00240,00051
02875,40,2,247,2024/07/01,00240,00051
02876,50,10,254,2024/08/01,00240,00051
02877,100,0,501,2024/09/01,00240,00051
02878,80,0,501,2024/10/01,00240,00051
02879,80,12,499,2024/11/01,00240,00051
02880,60,1,494,2024/12/01,00240,00051
02881,30,0,0,2024/01/01,00241,00072
02882,80,2,2,2024/02/01,00241,00072
02883,30,0,148,2024/03/01,00241,00072
02884,70,0,148,2024/04/01,00241,00072
02885,30,2,141,2024/05/01,00241,00072
02886,100,9,142,2024/06/01,00241,00072
02887,80,0,140,2024/07/01,00241,00072
02888,70,0,140,2024/08/01,00241,00072
02889,40,0,290,2024/09/01,00241,00072
02890,90,0,290,2024/10/01,00241,00072
02891,100,7,297,2024/11/01,00241,00072
02892,50,2,281,2024/12/01,00241,00072
02893,90,0,0,2024/01/01,00242,00098
02894,40,0,0,2024/02/01,00242,00098
02895,100,2,144,2024/03/01,00242,00098
02896,50,2,126,2024/04/01,00242,00098
02897,30,6,134,2024/05/01,00242,00098
02898,30,7,126,2024/06/01,00242,00098
02899,80,1,134,2024/07/01,00242,00098
02900,40,0,127,2024/08/01,00242,00098
02901,50,9,286,2024/09/01,00242,00098
02902,50,5,280,2024/10/01,00242,00098
02903,30,9,273,2024/11/01,00242,00098
02904,30,0,270,2024/12/01,00242,00098
02905,60,0,0,2024/01/01,00243,00031
02906,50,4,-4,2024/02/01,00243,00031
02907,30,9,59,2024/03/01,00243,00031
02908,60,0,57,2024/04/01,00243,00031
02909,60,7,64,2024/05/01,00243,00031
02910,70,10,62,2024/06/01,00243,00031
02911,50,6,42,2024/07/01,00243,00031
02912,90,2,41,2024/08/01,00243,00031
02913,50,1,90,2024/09/01,00243,00031
02914,80,6,88,2024/10/01,00243,00031
02915,50,0,77,2024/11/01,00243,00031
02916,80,0,72,2024/12/01,00243,00031
02917,90,0,0,2024/01/01,00244,00070
02918,40,0,0,2024/02/01,00244,00070
02919,40,0,50,2024/03/01,00244,00070
02920,90,0,50,2024/04/01,00244,00070
02921,100,0,50,2024/05/01,00244,00070
02922,70,0,50,2024/06/01,00244,00070
02923,70,0,48,2024/07/01,00244,00070
02924,70,9,57,2024/08/01,00244,00070
02925,70,1,103,2024/09/01,00244,00070
02926,30,0,98,2024/10/01,00244,00070
02927,60,3,95,2024/11/01,00244,00070
02928,40,0,94,2024/12/01,00244,00070
02929,80,1,1,2024/01/01,00245,00005
02930,50,10,1,2024/02/01,00245,00005
02931,100,2,33,2024/03/01,00245,00005
02932,60,8,36,2024/04/01,00245,00005
02933,100,4,20,2024/05/01,00245,00005
02934,30,6,18,2024/06/01,00245,00005
02935,30,0,-4,2024/07/01,00245,00005
02936,70,0,-4,2024/08/01,00245,00005
02937,70,8,35,2024/09/01,00245,00005
02938,50,1,44,2024/10/01,00245,00005
02939,50,2,42,2024/11/01,00245,00005
02940,40,8,27,2024/12/01,00245,00005
02941,40,2,2,2024/01/01,00246,00100
02942,60,5,-12,2024/02/01,00246,00100
02943,90,0,43,2024/03/01,00246,00100
02944,80,0,43,2024/04/01,00246,00100
02945,50,0,43,2024/05/01,00246,00100
02946,90,11,31,2024/06/01,00246,00100
02947,60,0,23,2024/07/01,00246,00100
02948,60,0,23,2024/08/01,00246,00100
02949,90,0,73,2024/09/01,00246,00100
02950,40,8,66,2024/10/01,00246,00100
02951,80,0,74,2024/11/01,00246,00100
02952,70,0,74,2024/12/01,00246,00100
02953,40,2,2,2024/01/01,00247,00080
02954,40,13,0,2024/02/01,00247,00080
02955,80,0,52,2024/03/01,00247,00080
02956,50,0,52,2024/04/01,00247,00080
02957,70,8,48,2024/05/01,00247,00080
02958,80,1,47,2024/06/01,00247,00080
02959,30,6,45,2024/07/01,00247,00080
02960,40,6,35,2024/08/01,00247,00080
02961,40,5,96,2024/09/01,00247,00080
02962,30,5,70,2024/10/01,00247,00080
02963,60,0,75,2024/11/01,00247,00080
02964,40,0,75,2024/12/01,00247,00080
02965,50,7,7,2024/01/01,00248,00042
02966,80,0,1,2024/02/01,00248,00042
02967,40,0,46,2024/03/01,00248,00042
02968,70,0,46,2024/04/01,00248,00042
02969,60,0,46,2024/05/01,00248,00042
02970,40,0,46,2024/06/01,00248,00042
02971,90,4,41,2024/07/01,00248,00042
02972,70,0,45,2024/08/01,00248,00042
02973,100,0,80,2024/09/01,00248,00042
02974,90,6,86,2024/10/01,00248,00042
02975,50,0,66,2024/11/01,00248,00042
02976,80,0,66,2024/12/01,00248,00042
02977,50,10,10,2024/01/01,00249,00033
02978,80,4,-20,2024/02/01,00249,00033
02979,30,2,36,2024/03/01,00249,00033
02980,80,3,22,2024/04/01,00249,00033
02981,80,0,25,2024/05/01,00249,00033
02982,40,1,21,2024/06/01,00249,00033
02983,40,4,14,2024/07/01,00249,00033
02984,80,0,5,2024/08/01,00249,00033
02985,40,0,55,2024/09/01,00249,00033
02986,30,5,50,2024/10/01,00249,00033
02987,90,9,57,2024/11/01,00249,00033
02988,80,3,44,2024/12/01,00249,00033
02989,90,2,2,2024/01/01,00250,00046
02990,80,3,-2,2024/02/01,00250,00046
02991,100,6,143,2024/03/01,00250,00046
02992,40,0,135,2024/04/01,00250,00046
02993,60,0,135,2024/05/01,00250,00046
02994,100,3,138,2024/06/01,00250,00046
02995,50,0,132,2024/07/01,00250,00046
02996,70,11,143,2024/08/01,00250,00046
02997,70,0,279,2024/09/01,00250,00046
02998,40,0,279,2024/10/01,00250,00046
02999,100,0,279,2024/11/01,00250,00046
03000,80,0,279,2024/12/01,00250,00046
03001,80,0,0,2024/01/01,00251,00017
03002,40,5,-14,2024/02/01,00251,00017
03003,100,4,45,2024/03/01,00251,00017
03004,80,0,40,2024/04/01,00251,00017
03005,40,0,40,2024/05/01,00251,00017
03006,40,0,40,2024/06/01,00251,00017
03007,50,1,31,2024/07/01,00251,00017
03008,80,5,37,2024/08/01,00251,00017
03009,80,2,87,2024/09/01,00251,00017
03010,100,0,83,2024/10/01,00251,00017
03011,90,4,87,2024/11/01,00251,00017
03012,80,5,83,2024/12/01,00251,00017
03013,60,0,0,2024/01/01,00252,00016
03014,70,1,-6,2024/02/01,00252,00016
03015,60,0,245,2024/03/01,00252,00016
03016,50,4,249,2024/04/01,00252,00016
03017,40,0,245,2024/05/01,00252,00016
03018,50,0,245,2024/06/01,00252,00016
03019,40,0,245,2024/07/01,00252,00016
03020,100,8,238,2024/08/01,00252,00016
03021,30,0,486,2024/09/01,00252,00016
03022,80,0,486,2024/10/01,00252,00016
03023,30,0,486,2024/11/01,00252,00016
03024,40,5,491,2024/12/01,00252,00016
03025,40,11,11,2024/01/01,00253,00043
03026,30,0,7,2024/02/01,00253,00043
03027,80,0,57,2024/03/01,00253,00043
03028,90,4,61,2024/04/01,00253,00043
03029,30,1,38,2024/05/01,00253,00043
03030,60,0,39,2024/06/01,00253,00043
03031,100,0,39,2024/07/01,00253,00043
03032,80,0,39,2024/08/01,00253,00043
03033,80,0,89,2024/09/01,00253,00043
03034,100,2,91,2024/10/01,00253,00043
03035,50,0,90,2024/11/01,00253,00043
03036,30,3,93,2024/12/01,00253,00043
03037,90,0,0,2024/01/01,00254,00062
03038,90,0,0,2024/02/01,00254,00062
03039,90,2,44,2024/03/01,00254,00062
03040,70,0,46,2024/04/01,00254,00062
03041,90,5,51,2024/05/01,00254,00062
03042,100,0,44,2024/06/01,00254,00062
03043,50,0,44,2024/07/01,00254,00062
03044,50,3,34,2024/08/01,00254,00062
03045,80,0,87,2024/09/01,00254,00062
03046,50,0,87,2024/10/01,00254,00062
03047,30,7,83,2024/11/01,00254,00062
03048,30,6,81,2024/12/01,00254,00062
03049,40,1,1,2024/01/01,00255,00056
03050,70,0,0,2024/02/01,00255,00056
03051,40,3,53,2024/03/01,00255,00056
03052,40,7,39,2024/04/01,00255,00056
03053,60,9,55,2024/05/01,00255,00056
03054,100,0,43,2024/06/01,00255,00056
03055,90,0,43,2024/07/01,00255,00056
03056,80,9,52,2024/08/01,00255,00056
03057,50,0,84,2024/09/01,00255,00056
03058,30,0,84,2024/10/01,00255,00056
03059,60,0,84,2024/11/01,00255,00056
03060,60,0,84,2024/12/01,00255,00056
03061,100,0,0,2024/01/01,00256,00099
03062,100,0,0,2024/02/01,00256,00099
03063,30,4,54,2024/03/01,00256,00099
03064,60,0,46,2024/04/01,00256,00099
03065,90,1,47,2024/05/01,00256,00099
03066,80,9,35,2024/06/01,00256,00099
03067,50,0,40,2024/07/01,00256,00099
03068,60,3,34,2024/08/01,00256,00099
03069,40,0,87,2024/09/01,00256,00099
03070,50,1,77,2024/10/01,00256,00099
03071,90,8,69,2024/11/01,00256,00099
03072,40,0,53,2024/12/01,00256,00099
03073,90,0,0,2024/01/01,00257,00009
03074,30,0,-25,2024/02/01,00257,00009
03075,60,0,25,2024/03/01,00257,00009
03076,70,2,27,2024/04/01,00257,00009
03077,100,1,16,2024/05/01,00257,00009
03078,50,10,27,2024/06/01,00257,00009
03079,100,5,24,2024/07/01,00257,00009
03080,30,17,25,2024/08/01,00257,00009
03081,60,8,77,2024/09/01,00257,00009
03082,40,7,84,2024/10/01,00257,00009
03083,40,0,76,2024/11/01,00257,00009
03084,50,0,76,2024/12/01,00257,00009
03085,40,15,15,2024/01/01,00258,00001
03086,90,0,3,2024/02/01,00258,00001
03087,90,0,53,2024/03/01,00258,00001
03088,80,1,54,2024/04/01,00258,00001
03089,90,1,50,2024/05/01,00258,00001
03090,40,4,34,2024/06/01,00258,00001
03091,40,0,28,2024/07/01,00258,00001
03092,70,0,28,2024/08/01,00258,00001
03093,30,0,78,2024/09/01,00258,00001
03094,90,4,74,2024/10/01,00258,00001
03095,40,9,66,2024/11/01,00258,00001
03096,100,0,60,2024/12/01,00258,00001
03097,30,0,0,2024/01/01,00259,00024
03098,40,11,11,2024/02/01,00259,00024
03099,60,2,44,2024/03/01,00259,00024
03100,70,0,35,2024/04/01,00259,00024
03101,90,9,38,2024/05/01,00259,00024
03102,30,0,32,2024/06/01,00259,00024
03103,70,3,13,2024/07/01,00259,00024
03104,80,0,16,2024/08/01,00259,00024
03105,30,8,59,2024/09/01,00259,00024
03106,70,0,63,2024/10/01,00259,00024
03107,70,6,54,2024/11/01,00259,00024
03108,70,4,64,2024/12/01,00259,00024
03109,90,0,0,2024/01/01,00260,00066
03110,100,4,4,2024/02/01,00260,00066
03111,100,4,55,2024/03/01,00260,00066
03112,90,0,51,2024/04/01,00260,00066
03113,40,0,42,2024/05/01,00260,00066
03114,50,0,42,2024/06/01,00260,00066
03115,70,0,42,2024/07/01,00260,00066
03116,90,5,47,2024/08/01,00260,00066
03117,80,0,79,2024/09/01,00260,00066
03118,80,0,79,2024/10/01,00260,00066
03119,60,6,81,2024/11/01,00260,00066
03120,70,0,79,2024/12/01,00260,00066
03121,30,0,0,2024/01/01,00261,00051
03122,50,2,-2,2024/02/01,00261,00051
03123,100,0,50,2024/03/01,00261,00051
03124,80,0,50,2024/04/01,00261,00051
03125,80,0,50,2024/05/01,00261,00051
03126,50,5,47,2024/06/01,00261,00051
03127,40,0,42,2024/07/01,00261,00051
03128,60,10,52,2024/08/01,00261,00051
03129,100,3,88,2024/09/01,00261,00051
03130,30,1,86,2024/10/01,00261,00051
03131,100,1,84,2024/11/01,00261,00051
03132,40,0,80,2024/12/01,00261,00051
03133,50,0,0,2024/01/01,00262,00072
03134,50,0,-6,2024/02/01,00262,00072
03135,100,2,139,2024/03/01,00262,00072
03136,80,0,141,2024/04/01,00262,00072
03137,40,0,141,2024/05/01,00262,00072
03138,30,0,134,2024/06/01,00262,00072
03139,30,4,127,2024/07/01,00262,00072
03140,30,5,136,2024/08/01,00262,00072
03141,90,6,283,2024/09/01,00262,00072
03142,80,4,282,2024/10/01,00262,00072
03143,50,0,264,2024/11/01,00262,00072
03144,80,0,264,2024/12/01,00262,00072
03145,60,1,1,2024/01/01,00263,00098
03146,30,0,-1,2024/02/01,00263,00098
03147,60,0,49,2024/03/01,00263,00098
03148,40,0,49,2024/04/01,00263,00098
03149,90,0,49,2024/05/01,00263,00098
03150,80,0,49,2024/06/01,00263,00098
03151,70,0,49,2024/07/01,00263,00098
03152,60,0,49,2024/08/01,00263,00098
03153,30,0,87,2024/09/01,00263,00098
03154,80,6,81,2024/10/01,00263,00098
03155,90,6,78,2024/11/01,00263,00098
03156,70,2,86,2024/12/01,00263,00098
03157,40,0,0,2024/01/01,00264,00031
03158,70,0,0,2024/02/01,00264,00031
03159,60,0,41,2024/03/01,00264,00031
03160,100,3,34,2024/04/01,00264,00031
03161,100,0,37,2024/05/01,00264,00031
03162,80,3,30,2024/06/01,00264,00031
03163,80,0,33,2024/07/01,00264,00031
03164,60,6,39,2024/08/01,00264,00031
03165,100,7,70,2024/09/01,00264,00031
03166,40,6,73,2024/10/01,00264,00031
