AssessmentProductID,ProductID,ReturnedProductID,AssessmentDate,TotalResaleableProduct,DamageLevelScore
02786,00222,00222,2024/03/13,0,2
02787,00070,00070,2024/05/15,9,4
02788,00109,00109,2024/10/11,5,5
02789,00247,00247,2024/02/18,5,4
02790,00087,00087,2024/11/20,3,2
02791,00110,00110,2024/04/10,3,2
02792,00036,00036,2024/06/26,0,3
02793,00206,00206,2024/08/19,9,3
02794,00219,00219,2024/04/14,4,2
02795,00080,00080,2024/09/09,1,1
02796,00087,00087,2024/08/20,3,5
02797,00107,00107,2024/06/28,0,4
02798,00066,00066,2024/08/09,0,3
02799,00088,00088,2024/08/10,0,3
02800,00066,00066,2024/04/18,1,5
02801,00156,00156,2024/06/20,5,1
02802,00014,00014,2024/04/10,4,4
02803,00176,00176,2024/12/29,0,1
02804,00129,00129,2024/11/18,4,4
02805,00045,00045,2024/02/28,1,5
02806,00266,00266,2024/09/24,2,3
02807,00109,00109,2024/06/21,1,5
02808,00226,00226,2024/10/18,2,5
02809,00294,00294,2024/12/16,2,2
02810,00030,00030,2024/10/12,1,5
02811,00129,00129,2024/09/04,4,4
02812,00051,00051,2024/05/14,4,5
02813,00133,00133,2024/08/12,5,5
02814,00016,00016,2024/11/22,1,4
02815,00221,00221,2024/11/07,7,1
02816,00192,00192,2024/11/23,0,1
02817,00268,00268,2024/08/31,1,1
02818,00271,00271,2024/12/20,0,2
02819,00084,00084,2024/02/21,2,3
02820,00300,00300,2024/03/24,4,3
02821,00035,00035,2024/09/17,0,5
02822,00242,00242,2024/07/19,0,1
02823,00114,00114,2024/11/18,8,4
02824,00071,00071,2024/09/24,2,1
02825,00017,00017,2024/11/30,2,5
02826,00049,00049,2024/06/01,10,5
02827,00208,00208,2024/06/04,0,1
02828,00181,00181,2024/03/01,3,3
02829,00016,00016,2024/07/19,1,4
02830,00213,00213,2024/05/03,8,1
02831,00245,00245,2024/10/21,1,3
02832,00027,00027,2024/01/12,4,2
02833,00180,00180,2024/07/15,3,1
02834,00233,00233,2024/07/13,5,5
02835,00037,00037,2024/11/07,3,1
02836,00142,00142,2024/11/07,1,3
02837,00123,00123,2024/03/09,0,5
02838,00225,00225,2024/08/04,2,2
02839,00279,00279,2024/10/23,2,5
02840,00212,00212,2024/04/16,4,1
02841,00241,00241,2024/12/05,2,2
02842,00191,00191,2024/02/17,5,2
02843,00244,00244,2024/06/11,0,1
02844,00265,00265,2024/01/07,2,1
02845,00077,00077,2024/02/03,1,5
02846,00008,00008,2024/01/28,3,1
02847,00116,00116,2024/09/13,2,5
02848,00061,00061,2024/07/20,3,4
02849,00022,00022,2024/02/11,7,5
02850,00133,00133,2024/05/05,9,4
02851,00271,00271,2024/03/24,3,3
02852,00245,00245,2024/06/11,0,2
02853,00030,00030,2024/12/31,0,3
02854,00223,00223,2024/03/22,2,3
02855,00025,00025,2024/12/31,2,1
02856,00079,00079,2024/03/08,2,5
02857,00034,00034,2024/10/20,3,4
02858,00017,00017,2024/02/23,5,1
02859,00295,00295,2024/02/10,4,3
02860,00190,00190,2024/09/30,2,5
02861,00132,00132,2024/08/06,1,5
02862,00220,00220,2024/04/21,0,1
02863,00079,00079,2024/07/10,0,4
02864,00161,00161,2024/02/28,1,1
02865,00199,00199,2024/10/14,4,5
02866,00197,00197,2024/11/23,3,3
02867,00227,00227,2024/07/13,0,2
02868,00058,00058,2024/01/04,2,1
02869,00013,00013,2024/07/07,0,2
02870,00040,00040,2024/02/18,1,3
02871,00093,00093,2024/02/03,2,3
02872,00076,00076,2024/10/25,1,4
02873,00196,00196,2024/06/10,4,1
02874,00276,00276,2024/04/17,3,3
02875,00037,00037,2024/11/30,5,4
02876,00180,00180,2024/09/08,6,3
02877,00068,00068,2024/04/25,3,2
02878,00111,00111,2024/07/19,7,4
02879,00239,00239,2024/04/22,8,3
02880,00083,00083,2024/02/19,5,5
02881,00277,00277,2024/12/06,2,5
02882,00090,00090,2024/04/13,1,1
02883,00056,00056,2024/02/15,1,2
02884,00286,00286,2024/01/30,0,1
02885,00105,00105,2024/06/09,1,5
02886,00033,00033,2024/06/14,2,1
02887,00121,00121,2024/04/16,0,5
02888,00248,00248,2024/09/03,0,1
02889,00052,00052,2024/03/29,0,1
02890,00067,00067,2024/08/30,1,1
02891,00093,00093,2024/04/12,6,1
02892,00287,00287,2024/08/07,0,2
02893,00065,00065,2024/07/09,2,1
02894,00298,00298,2024/11/03,2,2
02895,00164,00164,2024/12/16,1,5
02896,00250,00250,2024/06/16,3,4
02897,00300,00300,2024/03/30,2,5
02898,00186,00186,2024/08/26,9,2
02899,00284,00284,2024/01/28,0,1
02900,00269,00269,2024/08/27,0,4
02901,00063,00063,2024/12/14,8,5
02902,00075,00075,2024/08/28,0,1
02903,00174,00174,2024/02/23,0,2
02904,00110,00110,2024/08/27,0,5
02905,00082,00082,2024/03/29,0,5
02906,00189,00189,2024/05/11,5,1
02907,00168,00168,2024/05/17,0,1
02908,00210,00210,2024/05/16,0,2
02909,00008,00008,2024/12/08,1,4
02910,00276,00276,2024/10/29,2,3
02911,00273,00273,2024/01/15,3,5
02912,00140,00140,2024/03/31,2,5
02913,00157,00157,2024/12/17,1,1
02914,00229,00229,2024/12/20,0,2
02915,00271,00271,2024/10/19,0,5
02916,00225,00225,2024/02/07,0,5
02917,00228,00228,2024/08/24,0,3
02918,00002,00002,2024/04/10,1,4
02919,00039,00039,2024/10/13,2,4
02920,00125,00125,2024/05/14,3,1
02921,00005,00005,2024/05/11,4,3
02922,00022,00022,2024/04/15,8,4
02923,00119,00119,2024/08/04,5,3
02924,00050,00050,2024/11/12,3,4
02925,00085,00085,2024/02/23,3,1
02926,00094,00094,2024/03/09,7,4
02927,00256,00256,2024/09/18,0,3
02928,00130,00130,2024/07/02,1,3
02929,00234,00234,2024/03/23,0,1
02930,00118,00118,2024/10/16,5,3
02931,00027,00027,2024/05/28,3,5
02932,00034,00034,2024/09/26,2,2
02933,00061,00061,2024/04/14,9,5
02934,00172,00172,2024/01/24,2,4
02935,00182,00182,2024/11/09,4,4
02936,00139,00139,2024/10/31,2,5
02937,00057,00057,2024/04/13,3,3
02938,00058,00058,2024/04/06,0,4
02939,00155,00155,2024/01/23,7,3
02940,00182,00182,2024/01/19,0,5
02941,00186,00186,2024/10/04,1,4
02942,00267,00267,2024/10/09,0,1
02943,00070,00070,2024/11/20,5,3
02944,00130,00130,2024/01/27,5,5
02945,00256,00256,2024/08/05,3,1
02946,00184,00184,2024/01/19,2,5
02947,00061,00061,2024/03/22,9,3
02948,00257,00257,2024/10/23,4,2
02949,00234,00234,2024/04/03,0,3
02950,00228,00228,2024/07/18,2,5
02951,00047,00047,2024/08/29,1,5
02952,00080,00080,2024/02/04,4,5
02953,00191,00191,2024/12/23,0,5
02954,00130,00130,2024/08/05,1,3
02955,00087,00087,2024/09/01,4,4
02956,00259,00259,2024/11/07,0,2
02957,00212,00212,2024/11/04,4,5
02958,00171,00171,2024/12/05,1,4
02959,00062,00062,2024/11/21,3,1
02960,00045,00045,2024/09/17,9,3
02961,00216,00216,2024/10/14,0,1
02962,00234,00234,2024/10/27,5,3
02963,00171,00171,2024/01/14,1,1
02964,00245,00245,2024/02/16,0,3
02965,00192,00192,2024/11/26,1,2
02966,00297,00297,2024/07/01,4,3
02967,00016,00016,2024/04/01,1,5
02968,00181,00181,2024/10/13,1,2
02969,00259,00259,2024/05/30,5,2
02970,00174,00174,2024/01/18,1,2
02971,00035,00035,2024/09/19,1,2
02972,00195,00195,2024/04/08,1,2
02973,00072,00072,2024/05/01,1,5
02974,00081,00081,2024/07/17,2,4
02975,00164,00164,2024/06/01,5,1
02976,00075,00075,2024/11/08,3,2
02977,00132,00132,2024/12/28,2,4
02978,00191,00191,2024/03/28,1,1
02979,00221,00221,2024/12/05,0,1
02980,00163,00163,2024/03/24,1,2
02981,00298,00298,2024/04/14,2,1
02982,00207,00207,2024/02/09,3,4
02983,00069,00069,2024/05/13,2,3
02984,00155,00155,2024/05/14,0,4
02985,00196,00196,2024/11/28,0,3
02986,00126,00126,2024/02/23,2,5
02987,00153,00153,2024/12/21,1,2
02988,00299,00299,2024/08/20,2,2
02989,00127,00127,2024/10/07,6,4
02990,00074,00074,2024/04/28,2,5
02991,00024,00024,2024/10/19,7,4
02992,00074,00074,2024/02/28,7,3
02993,00165,00165,2024/03/06,8,1
02994,00010,00010,2024/01/08,2,5
02995,00146,00146,2024/06/26,7,5
02996,00130,00130,2024/07/12,0,1
02997,00072,00072,2024/08/08,2,5
02998,00022,00022,2024/03/22,1,3
02999,00204,00204,2024/01/15,0,1
03000,00214,00214,2024/03/26,0,1
